origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
ABQ,2017,11,15,15,35.96,15.08,41.99,NA,3.4523399999999995,3.972883825199999,NA,1031.3,10,2017-11-15T22:00:00Z
ABQ,2017,11,15,16,39.02,15.08,37.23,280,3.4523399999999995,3.972883825199999,NA,1030.5,10,2017-11-15T23:00:00Z
ABQ,2017,11,15,17,42.98,15.08,31.94,0,0,0,NA,1030.2,10,2017-11-16T00:00:00Z
ABQ,2017,11,15,18,44.96,14,28.25,250,3.4523399999999995,3.972883825199999,NA,1028.8,10,2017-11-16T01:00:00Z
ABQ,2017,11,15,19,46.94,12.92,24.99,0,0,0,NA,1027.6,10,2017-11-16T02:00:00Z
ABQ,2017,11,15,20,48.92,12.02,22.3,0,0,0,NA,1026.9,10,2017-11-16T03:00:00Z
ABQ,2017,11,15,21,51.08,10.94,19.61,0,0,0,NA,1026.5,10,2017-11-16T04:00:00Z
ABQ,2017,11,15,22,51.98,10.04,18.22,0,0,0,NA,1026.4,10,2017-11-16T05:00:00Z
ABQ,2017,11,15,23,50,10.94,20.41,170,3.4523399999999995,3.972883825199999,NA,1026.6,10,2017-11-16T06:00:00Z
ABQ,2017,11,16,0,44.96,10.94,24.68,150,3.4523399999999995,3.972883825199999,NA,1027.7,10,2017-11-16T07:00:00Z
ABQ,2017,11,16,1,41,10.94,28.72,140,3.4523399999999995,3.972883825199999,NA,1028.8,10,2017-11-16T08:00:00Z
ABQ,2017,11,16,2,39.92,10.94,29.95,150,4.60312,5.297178433599999,NA,1028.4,10,2017-11-16T09:00:00Z
ABQ,2017,11,16,3,37.04,12.02,35.17,120,3.4523399999999995,3.972883825199999,NA,1028.7,10,2017-11-16T10:00:00Z
ABQ,2017,11,16,4,39.02,12.92,33.87,60,3.4523399999999995,3.972883825199999,NA,1028.4,10,2017-11-16T11:00:00Z
ABQ,2017,11,16,5,39.92,14,34.29,80,3.4523399999999995,3.972883825199999,NA,1027.4,10,2017-11-16T12:00:00Z
ABQ,2017,11,16,6,37.94,14,37.05,320,4.60312,5.297178433599999,NA,1027.6,10,2017-11-16T13:00:00Z
ABQ,2017,11,16,7,37.04,15.08,40.24,20,5.7539,6.621473041999999,NA,1027.4,10,2017-11-16T14:00:00Z
ABQ,2017,11,16,8,37.04,14,38.38,0,0,0,NA,1027.2,10,2017-11-16T15:00:00Z
ABQ,2017,11,16,9,33.08,12.02,41.17,0,0,0,NA,1027.4,10,2017-11-16T16:00:00Z
ABQ,2017,11,16,10,33.08,12.92,42.84,0,0,0,NA,1027.1,10,2017-11-16T17:00:00Z
ABQ,2017,11,16,11,33.08,14,44.92,0,0,0,NA,1027.6,10,2017-11-16T18:00:00Z
ABQ,2017,11,16,12,32,14,46.92,0,0,0,NA,1028.6,10,2017-11-16T19:00:00Z
ABQ,2017,11,16,13,28.94,14,53.13,0,0,0,NA,1030,10,2017-11-16T20:00:00Z
ABQ,2017,11,16,14,30.2,12.2,46.62,0,0,0,NA,NA,10,2017-11-16T21:00:00Z
ABQ,2017,11,16,15,39.02,14,35.51,350,3.4523399999999995,3.972883825199999,NA,1030,10,2017-11-16T22:00:00Z
ABQ,2017,11,16,16,42.98,14,30.47,320,4.60312,5.297178433599999,NA,1029.4,10,2017-11-16T23:00:00Z
ABQ,2017,11,16,17,46.94,12.92,24.99,0,0,0,NA,1028.1,10,2017-11-17T00:00:00Z
ABQ,2017,11,16,18,51.08,10.04,18.84,300,6.904679999999999,7.945767650399998,NA,1026.9,10,2017-11-17T01:00:00Z
ABQ,2017,11,16,19,53.96,10.04,16.95,NA,3.4523399999999995,3.972883825199999,NA,1025.6,10,2017-11-17T02:00:00Z
ABQ,2017,11,16,20,57.92,10.94,15.28,NA,4.60312,5.297178433599999,NA,1024.5,10,2017-11-17T03:00:00Z
ABQ,2017,11,16,21,57.92,10.94,15.28,0,0,0,NA,1024.4,10,2017-11-17T04:00:00Z
ABQ,2017,11,16,22,57.92,10.94,15.28,0,0,0,NA,1024.1,10,2017-11-17T05:00:00Z
ABQ,2017,11,16,23,55.94,12.02,17.22,0,0,0,NA,1024.6,10,2017-11-17T06:00:00Z
ABQ,2017,11,17,0,51.08,12.02,20.58,170,5.7539,6.621473041999999,NA,1025.5,10,2017-11-17T07:00:00Z
ABQ,2017,11,17,1,46.04,10.94,23.68,130,5.7539,6.621473041999999,NA,1026.8,10,2017-11-17T08:00:00Z
ABQ,2017,11,17,2,48.92,12.02,22.3,0,0,0,NA,1026.2,10,2017-11-17T09:00:00Z
ABQ,2017,11,17,3,44.06,12.02,26.79,0,0,0,NA,1026.8,10,2017-11-17T10:00:00Z
ABQ,2017,11,17,4,46.94,12.92,24.99,0,0,0,NA,1026.6,10,2017-11-17T11:00:00Z
ABQ,2017,11,17,5,39.92,14,34.29,0,0,0,NA,1026.9,10,2017-11-17T12:00:00Z
ABQ,2017,11,17,6,39.92,12.92,32.7,0,0,0,NA,1026.8,10,2017-11-17T13:00:00Z
ABQ,2017,11,17,7,41,14,32.88,30,6.904679999999999,7.945767650399998,NA,1026.3,10,2017-11-17T14:00:00Z
ABQ,2017,11,17,8,42.98,14,30.47,30,4.60312,5.297178433599999,NA,1025.6,10,2017-11-17T15:00:00Z
ABQ,2017,11,17,9,42.08,14,31.54,360,4.60312,5.297178433599999,NA,1026,10,2017-11-17T16:00:00Z
ABQ,2017,11,17,10,39.02,14,35.51,40,3.4523399999999995,3.972883825199999,NA,1026.6,10,2017-11-17T17:00:00Z
ABQ,2017,11,17,11,39.02,14,35.51,360,4.60312,5.297178433599999,NA,1026.9,10,2017-11-17T18:00:00Z
ABQ,2017,11,17,12,39.92,14,34.29,10,4.60312,5.297178433599999,NA,1028.1,10,2017-11-17T19:00:00Z
